id,heading,location,trade_type,date,timestamp,price,coords,url,img
309253481,Brukt espressomaskin,Oslo,Til salgs,01.07.23,1688236380000,300,"59.9305,10.7221",https://www.finn.no/bap/forsale/ad.html?finnkode=309253481,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/01/1/309/253/481_895646375.jpg
309293722,Gaggia,Oslo,Til salgs,02.07.23,1688287320000,500,"59.92756,10.77504",https://www.finn.no/bap/forsale/ad.html?finnkode=309293722,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/02/2/309/293/722_2066923236.jpg
309327232,1Zpresso K-max manuell kaffekvern,Røyken,Til salgs,02.07.23,1688297940000,2200,"59.7472,10.3883",https://www.finn.no/bap/forsale/ad.html?finnkode=309327232,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/02/2/309/327/232_233079126.jpg
309328529,Flair 58 med ekstra utstyr,Røyken,Til salgs,02.07.23,1688298900000,5500,"59.7472,10.3883",https://www.finn.no/bap/forsale/ad.html?finnkode=309328529,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/02/9/309/328/529_287658337.jpg
309390212,Krups kaffemaskin kaffetrakter espresso cappucino,Lommedalen,Til salgs,02.07.23,1688318280000,250,"59.95557,10.47924",https://www.finn.no/bap/forsale/ad.html?finnkode=309390212,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/02/2/309/390/212_523779484.jpg
309377368,Rancilio Silvia espresso maskin,Oslo,Til salgs,03.07.23,1688365320000,2500,"59.89076,10.84143",https://www.finn.no/bap/forsale/ad.html?finnkode=309377368,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/03/8/309/377/368_1543965824.jpg
306756192,"Espresso puck-filter 58,5mm",Hosle,Til salgs,11.06.23,1686467040000,295,"59.93577,10.59195",https://www.finn.no/bap/forsale/ad.html?finnkode=306756192,https://images.finncdn.no/dynamic/default/2023/6/vertical-0/11/2/306/756/192_1981809623.jpg
309622801,Melitta Kaffemaskin,Sætre,Til salgs,04.07.23,1688471100000,1000,"59.6815,10.527",https://www.finn.no/bap/forsale/ad.html?finnkode=309622801,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/04/1/309/622/801_746563246.jpg
309745723,Philips Saeco Incanto Espressomaskin m/ melkeskummer,Drammen,Til salgs,05.07.23,1688551440000,3200,"59.7342,10.18994",https://www.finn.no/bap/forsale/ad.html?finnkode=309745723,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/05/3/309/745/723_273833023.jpg
309778339,Gaggia Classic Original + tilbehør,Oslo,Til salgs,05.07.23,1688566860000,2200,"59.92661,10.71542",https://www.finn.no/bap/forsale/ad.html?finnkode=309778339,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/05/9/309/778/339_2143256589.jpg
309897054,Espresso maskin Siemens EQ.6 Plus s300,Oslo,Til salgs,06.07.23,1688649060000,4000,"59.9127,10.7207",https://www.finn.no/bap/forsale/ad.html?finnkode=309897054,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/06/4/309/897/054_397271192.jpg
309983675,Philips LatteGo kaffemaskin,Oslo,Til salgs,07.07.23,1688719200000,2900,"59.94946,10.76511",https://www.finn.no/bap/forsale/ad.html?finnkode=309983675,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/07/5/309/983/675_890658727.jpg
310085216,Philips LatteGo EP223140 kaffemaskin,Oslo,Til salgs,08.07.23,1688803200000,3750,"59.94929,10.77297",https://www.finn.no/bap/forsale/ad.html?finnkode=310085216,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/08/6/310/085/216_2023549428.jpg
310033158,KitchenAid Artisan Kaffekvern,Oslo,Til salgs,07.07.23,1688743440000,1800,"59.92924,10.74811",https://www.finn.no/bap/forsale/ad.html?finnkode=310033158,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/07/8/310/033/158_12228227.jpg
310170379,Isomac Tea cooltouch espressomaskin,Østerås,Til salgs,09.07.23,1688887740000,4000,"59.94718,10.60458",https://www.finn.no/bap/forsale/ad.html?finnkode=310170379,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/09/9/310/170/379_124543369.jpg
310337850,DeLonghi Dedica espresso kaffemaskin,Oslo,Til salgs,10.07.23,1689002100000,750,"59.9396,10.6663",https://www.finn.no/bap/forsale/ad.html?finnkode=310337850,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/10/0/310/337/850_1640670721.jpg
310393561,Loir Subleme Barista kappsel maskin,Rykkinn,Til salgs,11.07.23,1689053760000,500,"59.92746,10.48694",https://www.finn.no/bap/forsale/ad.html?finnkode=310393561,
310394493,Russel Hobbs kaffetrakter,Rykkinn,Til salgs,11.07.23,1689055380000,750,"59.92746,10.48694",https://www.finn.no/bap/forsale/ad.html?finnkode=310394493,
309897571,Philips espresso maskin,Oslo,Til salgs,11.07.23,1689072720000,1750,"59.87468,10.81208",https://www.finn.no/bap/forsale/ad.html?finnkode=309897571,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/06/1/309/897/571_1937214473.jpg
310619664,La Pavoni,Oslo,Til salgs,12.07.23,1689188400000,6800,"59.92742,10.72083",https://www.finn.no/bap/forsale/ad.html?finnkode=310619664,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/12/4/310/619/664_1631654370.jpg
310703737,DeLonghi Espressomaskin EC685 metall,Østerås,Til salgs,13.07.23,1689258840000,1000,"59.9419,10.60761",https://www.finn.no/bap/forsale/ad.html?finnkode=310703737,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/13/7/310/703/737_1779134558.jpg
310922246,Compak k10 WBC kaffekvern,Mjøndalen,Til salgs,15.07.23,1689434580000,3000,"59.7423,10.01133",https://www.finn.no/bap/forsale/ad.html?finnkode=310922246,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/15/6/310/922/246_629569190.jpg
310992227,DeLonghi Magnifica S ECAM21117B kaffemaskin,Oslo,Til salgs,16.07.23,1689504120000,2500,"59.94691,10.7718",https://www.finn.no/bap/forsale/ad.html?finnkode=310992227,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/16/7/310/992/227_1911151744.jpg
310993459,Isomac Tea Cooltouch,Oslo,Til salgs,16.07.23,1689504060000,8500,"59.9179,10.71008",https://www.finn.no/bap/forsale/ad.html?finnkode=310993459,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/16/9/310/993/459_392307027.jpg
311123961,IKEA espresso kaffemaskin,Oslo,Til salgs,17.07.23,1689586260000,500,"59.9268,10.72381",https://www.finn.no/bap/forsale/ad.html?finnkode=311123961,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/17/1/311/123/961_773129094.jpg
311235582,"2 kaffemaskin, ekspresso,",Oslo,Til salgs,18.07.23,1689642180000,0,"59.9099,10.7466",https://www.finn.no/bap/forsale/ad.html?finnkode=311235582,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/18/2/311/235/582_858790460.jpg
311245849,"Jura A1 kafeemaskin, hvit",Vettre,Til salgs,18.07.23,1689666240000,3800,"59.8257,10.46919",https://www.finn.no/bap/forsale/ad.html?finnkode=311245849,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/18/9/311/245/849_1430229242.jpg
311385827,Ascaso Dream One espressomaskin (må repareres),Snarøya,Til salgs,19.07.23,1689761400000,1000,"59.88003,10.6101",https://www.finn.no/bap/forsale/ad.html?finnkode=311385827,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/19/7/311/385/827_1449557146.jpg
311399374,Della Corte Mini Espressomaskin selges,Oslo,Til salgs,19.07.23,1689767160000,9000,"59.95632,10.67975",https://www.finn.no/bap/forsale/ad.html?finnkode=311399374,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/19/4/311/399/374_904623991.jpg
311463166,Espresso Coban Alessi m steamer retro,Høvik,Til salgs,19.07.23,1689795840000,500,"59.8991,10.57008",https://www.finn.no/bap/forsale/ad.html?finnkode=311463166,
311506034,Stilig espressomaskin,Oslo,Til salgs,20.07.23,1689852000000,700,"59.95617,10.79092",https://www.finn.no/bap/forsale/ad.html?finnkode=311506034,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/20/4/311/506/034_1314952493.jpg
311535776,Kaffe og Espresso  maskin La Pavoni ( nesten helt ny),Oslo,Til salgs,20.07.23,1689862080000,7500,"59.9284,10.7221",https://www.finn.no/bap/forsale/ad.html?finnkode=311535776,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/20/6/311/535/776_996251435.jpg
311653063,1Zpresso J-Max Manuell kaffekvern,Oslo,Til salgs,21.07.23,1689949140000,1500,"59.9321,10.6362",https://www.finn.no/bap/forsale/ad.html?finnkode=311653063,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/21/3/311/653/063_906081523.jpg
279082959,Krups kaffemaskin,Oslo,Til salgs,24.07.23,1690183260000,800,"59.8796,10.8524",https://www.finn.no/bap/forsale/ad.html?finnkode=279082959,https://images.finncdn.no/dynamic/default/2022/10/vertical-0/30/9/279/082/959_1958847487.jpg
311997309,Niche zero kaffekvern i Svart,Oslo,Til salgs,24.07.23,1690203240000,6500,"59.9321,10.6362",https://www.finn.no/bap/forsale/ad.html?finnkode=311997309,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/24/9/311/997/309_376687644.jpg
312163019,KitchenAid Artisan kaffemaskin,Langhus,Til salgs,25.07.23,1690298580000,2500,"59.76554,10.86333",https://www.finn.no/bap/forsale/ad.html?finnkode=312163019,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/25/9/312/163/019_1586387996.jpg
312312571,Kaffekvern - Gaggia MDF,Oslo,Til salgs,26.07.23,1690389420000,1399,"59.91206,10.76586",https://www.finn.no/bap/forsale/ad.html?finnkode=312312571,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/26/1/312/312/571_176020418.jpg
312502576,Ascaso Steel I-2 espressokvern,Oslo,Til salgs,28.07.23,1690532880000,3000,"59.9075,10.7739",https://www.finn.no/bap/forsale/ad.html?finnkode=312502576,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/28/6/312/502/576_785544026.jpg
309729138,Rancilio Silvia espressomaskin selges billig og godt brukt,Vollen,Til salgs,05.07.23,1688544840000,1900,"59.80939,10.48426",https://www.finn.no/bap/forsale/ad.html?finnkode=309729138,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/05/8/309/729/138_1989602914.jpg
312531448,gaggia espressomaskin med melkesteamer og kverner,Sandvika,Til salgs,28.07.23,1690544340000,1500,"59.89243,10.52334",https://www.finn.no/bap/forsale/ad.html?finnkode=312531448,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/28/8/312/531/448_1261085028.jpg
312570135,La Pavoni ( vintage ) Europiccola. Espresso og Kaffemaskin,Oslo,Til salgs,28.07.23,1690562040000,6900,"59.9284,10.7221",https://www.finn.no/bap/forsale/ad.html?finnkode=312570135,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/28/5/312/570/135_623998517.jpg
312784162,DeLonghi Magnifica S Smart kaffemaskin,Billingstad,Til salgs,30.07.23,1690719960000,2000,"59.87486,10.48444",https://www.finn.no/bap/forsale/ad.html?finnkode=312784162,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/30/2/312/784/162_1364096242.jpg
312788818,Tamper,Oslo,Til salgs,30.07.23,1690720860000,200,"59.9312,10.73109",https://www.finn.no/bap/forsale/ad.html?finnkode=312788818,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/30/8/312/788/818_615996098.jpg
312825751,espresso machine,Oppegård,Til salgs,30.07.23,1690731600000,500,"59.76708,10.81164",https://www.finn.no/bap/forsale/ad.html?finnkode=312825751,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/30/1/312/825/751_1950184504.jpg
312786231,OBH Nordica Precision GD700  kaffekvern selges. Som ny.,Ås,Til salgs,30.07.23,1690740900000,250,"59.66022,10.79473",https://www.finn.no/bap/forsale/ad.html?finnkode=312786231,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/30/1/312/786/231_198469086.jpg
312937241,SAGE The Barista Pro (Espressomaskin),Oslo,Til salgs,31.07.23,1690801200000,6500,"59.9595,10.69289",https://www.finn.no/bap/forsale/ad.html?finnkode=312937241,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/31/1/312/937/241_89199285.jpg
313048273,DeLonghi Cappuccino Smart ECAM23.260.B kaffemaskin,Oslo,Til salgs,01.08.23,1690842360000,3000,"59.9307,10.7538",https://www.finn.no/bap/forsale/ad.html?finnkode=313048273,https://images.finncdn.no/dynamic/default/2023/7/vertical-0/31/3/313/048/273_1542897475.jpg
313220602,kaffemaskin - Espresso,Oslo,Til salgs,02.08.23,1690963620000,500,"59.89452,10.79642",https://www.finn.no/bap/forsale/ad.html?finnkode=313220602,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/02/2/313/220/602_1894012826.jpg
313215881,kaffekvern Ascasa,Oslo,Til salgs,02.08.23,1690961640000,1000,"59.94339,10.69875",https://www.finn.no/bap/forsale/ad.html?finnkode=313215881,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/02/1/313/215/881_696938541.jpg
313270155,Illy espresso kaffemaskin,Oslo,Til salgs,02.08.23,1690981500000,600,"59.92288,10.75828",https://www.finn.no/bap/forsale/ad.html?finnkode=313270155,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/02/5/313/270/155_1515918663.png
313291700,Espresso kaffemaskin,Oslo,Til salgs,02.08.23,1690989960000,600,"59.9397,10.7627",https://www.finn.no/bap/forsale/ad.html?finnkode=313291700,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/02/0/313/291/700_329524117.jpg
313306738,Sage Barista espresso kaffemaskin,Høvik,Til salgs,02.08.23,1690995780000,5000,"59.8991,10.57008",https://www.finn.no/bap/forsale/ad.html?finnkode=313306738,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/02/8/313/306/738_1586340624.jpg
313418055,Combi Kaffe Espresso Maskin Krups,Oslo,Til salgs,03.08.23,1691067600000,400,"59.85491,10.82368",https://www.finn.no/bap/forsale/ad.html?finnkode=313418055,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/03/5/313/418/055_200156803.jpg
313450087,Espressokanne/espressokoker,Oslo,Til salgs,03.08.23,1691080560000,600,"59.91108,10.7723",https://www.finn.no/bap/forsale/ad.html?finnkode=313450087,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/03/7/313/450/087_1987122380.jpg
313551164,Mahlkönig Vario kaffekvern bra stand mye ekstra utstyr.,Oslo,Til salgs,04.08.23,1691148900000,2700,"59.9427,10.7599",https://www.finn.no/bap/forsale/ad.html?finnkode=313551164,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/04/4/313/551/164_194594788.jpg
313568304,Vibiemme Domobar Jr 2B espressomaskin,Oslo,Til salgs,04.08.23,1691155800000,10000,"59.91597,10.8107",https://www.finn.no/bap/forsale/ad.html?finnkode=313568304,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/04/4/313/568/304_1878567042.jpg
313164863,Nesten Ubrukt KitchenAid Artisan kaffemaskin i LIMITED EDITION (sølv),Drøbak,Til salgs,04.08.23,1691160240000,15000,"59.6771,10.65811",https://www.finn.no/bap/forsale/ad.html?finnkode=313164863,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/04/3/313/164/863_1165484480.jpg
313680485,DeLonghi MagnificaS,Oslo,Til salgs,05.08.23,1691230560000,1800,"59.94946,10.76511",https://www.finn.no/bap/forsale/ad.html?finnkode=313680485,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/05/5/313/680/485_427404875.jpg
313836172,Isomac Tea espressomaskin selges (delmaskin),Oslo,Til salgs,06.08.23,1691318460000,3500,"59.9595,10.69289",https://www.finn.no/bap/forsale/ad.html?finnkode=313836172,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/06/2/313/836/172_651165195.jpg
313863365,"Hario Coffee Mill, keramik, skerton",Oslo,Til salgs,06.08.23,1691324640000,300,"59.92021,10.71612",https://www.finn.no/bap/forsale/ad.html?finnkode=313863365,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/06/5/313/863/365_1748514783.jpg
313883777,Sage espressomaskin,Oslo,Til salgs,06.08.23,1691329560000,5000,"59.8432,10.80919",https://www.finn.no/bap/forsale/ad.html?finnkode=313883777,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/06/7/313/883/777_1491033807.jpg
313882271,Niche Zero,Oslo,Til salgs,06.08.23,1691330100000,7999,"59.90288,10.75555",https://www.finn.no/bap/forsale/ad.html?finnkode=313882271,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/06/1/313/882/271_2116433604.jpg
313911279,Espresso kaffemaskin,Oslo,Til salgs,06.08.23,1691337360000,400,"59.9259,10.76864",https://www.finn.no/bap/forsale/ad.html?finnkode=313911279,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/06/9/313/911/279_2059046005.jpg
314010072,SimensTE806,Tårnåsen,Til salgs,07.08.23,1691401740000,2500,"59.81407,10.81136",https://www.finn.no/bap/forsale/ad.html?finnkode=314010072,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/07/2/314/010/072_1732695388.jpg
314073901,Espresso maskin,Rykkinn,Til salgs,07.08.23,1691421480000,2200,"59.93052,10.48199",https://www.finn.no/bap/forsale/ad.html?finnkode=314073901,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/07/1/314/073/901_515503419.jpg
314084449,Kaffe- og espressomaskin fra Bosch,Oslo,Til salgs,07.08.23,1691424840000,1500,"59.9647,10.79471",https://www.finn.no/bap/forsale/ad.html?finnkode=314084449,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/07/9/314/084/449_131491427.jpg
314139391,Option-O Lagom P100,Oslo,Til salgs,07.08.23,1691443440000,30000,"59.93305,10.67624",https://www.finn.no/bap/forsale/ad.html?finnkode=314139391,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/07/1/314/139/391_1933169553.jpg
314195463,DeLonghi kaffemaskin,Oslo,Til salgs,08.08.23,1691492700000,1200,"59.93305,10.67624",https://www.finn.no/bap/forsale/ad.html?finnkode=314195463,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/08/3/314/195/463_181961016.jpg
314205874,Illy espresso X7 kaffemaskin,Oslo,Til salgs,08.08.23,1691505720000,500,"59.93849,10.75327",https://www.finn.no/bap/forsale/ad.html?finnkode=314205874,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/08/4/314/205/874_623675420.jpg
314416620,Kaffemaskin - Phillips 4000 HD8844,Oslo,Til salgs,09.08.23,1691593680000,1000,"59.90752,10.77386",https://www.finn.no/bap/forsale/ad.html?finnkode=314416620,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/09/0/314/416/620_2133782925.jpg
313987339,Rancilio Silvia espressomaskin med PID,Oslo,Til salgs,07.08.23,1691391780000,5000,"60.01478,10.59139",https://www.finn.no/bap/forsale/ad.html?finnkode=313987339,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/07/9/313/987/339_1798999362.jpg
314528065,Delonghi espressomaskin,Oslo,Til salgs,10.08.23,1691662380000,1000,"59.92691,10.71217",https://www.finn.no/bap/forsale/ad.html?finnkode=314528065,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/10/5/314/528/065_894342954.jpg
314584477,Ariete Vintage kaffemaskin 138914 (grønn),Oslo,Til salgs,10.08.23,1691683920000,1000,"59.88401,10.77083",https://www.finn.no/bap/forsale/ad.html?finnkode=314584477,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/10/7/314/584/477_360857670.png
314580096,Timemore Chestnut C3 manuell kaffekvern,Oslo,Til salgs,10.08.23,1691682720000,500,"59.93241,10.76007",https://www.finn.no/bap/forsale/ad.html?finnkode=314580096,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/10/6/314/580/096_1480377459.jpg
314635489,DeLonghi Magnifica S espressomaskin,Oslo,Til salgs,11.08.23,1691705580000,2000,"59.90391,10.75821",https://www.finn.no/bap/forsale/ad.html?finnkode=314635489,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/10/9/314/635/489_2067958038.jpg
314690792,Philips Espresso EP4010/00 kaffemaskin,Oslo,Til salgs,11.08.23,1691754960000,1500,"59.9311,10.78139",https://www.finn.no/bap/forsale/ad.html?finnkode=314690792,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/11/2/314/690/792_729999163.png
314733381,Portafilter til  Olympia Cremina espressomaskin,Oslo,Til salgs,11.08.23,1691774220000,1800,"59.9174,10.8192",https://www.finn.no/bap/forsale/ad.html?finnkode=314733381,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/11/1/314/733/381_1297380790.jpg
314788889,Jura Ena 7 Espresso kaffemaskin med melkeskummer,Vettre,Til salgs,12.08.23,1691828460000,3500,"59.8257,10.46919",https://www.finn.no/bap/forsale/ad.html?finnkode=314788889,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/12/9/314/788/889_90021563.jpg
314986942,De Longhi Magnifica S kaffemaskin,Røyse,Til salgs,13.08.23,1691929200000,950,"60.09215,10.28956",https://www.finn.no/bap/forsale/ad.html?finnkode=314986942,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/13/2/314/986/942_2115565674.jpg
315072765,Espresso kaffekoker,Oslo,Til salgs,13.08.23,1691948820000,100,"59.88089,10.85208",https://www.finn.no/bap/forsale/ad.html?finnkode=315072765,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/13/5/315/072/765_550882293.jpg
315253900,Sage kaffekvern selges billig!,Oslo,Til salgs,14.08.23,1692040140000,2300,"59.93472,10.70437",https://www.finn.no/bap/forsale/ad.html?finnkode=315253900,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/14/0/315/253/900_1612969329.jpg
315351212,Espresso maskin Simonelli musica (må fikses),Oslo,Til salgs,15.08.23,1692104820000,500,"59.9441,10.7735",https://www.finn.no/bap/forsale/ad.html?finnkode=315351212,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/15/2/315/351/212_2076028200.jpg
315383557,Kaffemaskin: Delonghi magnifica S,Ski,Til salgs,15.08.23,1692116040000,2000,"59.72011,10.81583",https://www.finn.no/bap/forsale/ad.html?finnkode=315383557,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/15/7/315/383/557_1695508892.jpg
315383548,Rancilio Miss Silvia,Drammen,Til salgs,15.08.23,1692116220000,3200,"59.7538,10.1183",https://www.finn.no/bap/forsale/ad.html?finnkode=315383548,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/15/8/315/383/548_517568448.jpg
315395539,SMEG espressomaskin med melkeskummer,Oslo,Til salgs,15.08.23,1692120000000,4500,"59.92229,10.75063",https://www.finn.no/bap/forsale/ad.html?finnkode=315395539,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/15/9/315/395/539_1281187665.jpg
315450722,CAFFE LUSSO PRO ESPRESSO MASKIN,Nesoddtangen,Til salgs,16.08.23,1692165240000,700,"59.84775,10.66247",https://www.finn.no/bap/forsale/ad.html?finnkode=315450722,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/16/2/315/450/722_1462972447.jpg
315618310,DeLonghi Caffe Carmen Pump Espresso Make,Fornebu,Til salgs,17.08.23,1692262800000,1500,"59.89735,10.61003",https://www.finn.no/bap/forsale/ad.html?finnkode=315618310,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/17/0/315/618/310_1917706830.png
315756991,VertuoPlus Deluxe Sølv Kaffemaskin,Oppegård,Til salgs,18.08.23,1692346920000,750,"59.764,10.80743",https://www.finn.no/bap/forsale/ad.html?finnkode=315756991,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/18/1/315/756/991_525405738.jpg
315889936,Kaffemaskin,Oslo,Til salgs,19.08.23,1692437040000,6500,"59.92558,10.72125",https://www.finn.no/bap/forsale/ad.html?finnkode=315889936,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/19/6/315/889/936_670923462.jpg
315953729,DeLonghi Kaffemaskin,Oslo,Til salgs,19.08.23,1692459000000,1500,"59.9238,10.63437",https://www.finn.no/bap/forsale/ad.html?finnkode=315953729,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/19/9/315/953/729_605752682.jpg
315959194,Rancilio Silvia espressomaskin,Haslum,Til salgs,19.08.23,1692466320000,3400,"59.91563,10.56083",https://www.finn.no/bap/forsale/ad.html?finnkode=315959194,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/19/4/315/959/194_1478436028.jpg
315990773,Isomac Granmacinino profesjonale grinder,Slependen,Til salgs,19.08.23,1692476460000,1200,"59.88583,10.50264",https://www.finn.no/bap/forsale/ad.html?finnkode=315990773,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/19/3/315/990/773_203399935.jpg
316026291,Espresso kaffemaskin Classic Gaggia,Fornebu,Til salgs,20.08.23,1692522000000,600,"59.89224,10.61885",https://www.finn.no/bap/forsale/ad.html?finnkode=316026291,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/20/1/316/026/291_1319661874.jpg
316038359,Rancilio Rocky kaffekvern,Ski,Til salgs,20.08.23,1692525420000,2700,"59.7197,10.8356",https://www.finn.no/bap/forsale/ad.html?finnkode=316038359,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/20/9/316/038/359_1909014980.jpg
316027206,Lelit espressomaskin m/ melkesteamer,Ski,Til salgs,20.08.23,1692523980000,2800,"59.7197,10.8356",https://www.finn.no/bap/forsale/ad.html?finnkode=316027206,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/20/6/316/027/206_1693944957.jpg
316221995,espressomaskin,Oslo,Til salgs,21.08.23,1692617460000,900,"59.9334,10.74179",https://www.finn.no/bap/forsale/ad.html?finnkode=316221995,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/21/5/316/221/995_1612598766.jpg
316306879,Delonghi kaffemaskin,Oslo,Til salgs,21.08.23,1692639360000,1700,"59.93237,10.74576",https://www.finn.no/bap/forsale/ad.html?finnkode=316306879,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/21/9/316/306/879_540381486.jpg
316301690,Philips LatteGo EP 2231/40 kaffemaskin,Oslo,Til salgs,21.08.23,1692637740000,3000,"59.9518,10.8773",https://www.finn.no/bap/forsale/ad.html?finnkode=316301690,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/21/0/316/301/690_1581642301.jpg
316382541,DeLonghi 3i1 kaffemaskin,Oslo,Til salgs,22.08.23,1692699120000,1050,"59.92812,10.65304",https://www.finn.no/bap/forsale/ad.html?finnkode=316382541,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/22/1/316/382/541_1312313698.jpg
316402323,Espresso / Kaffemaskin / Barista Pro Sage,Ski,Til salgs,22.08.23,1692706380000,5000,"59.71594,10.84214",https://www.finn.no/bap/forsale/ad.html?finnkode=316402323,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/22/3/316/402/323_1551962837.jpg
